"","SampleID__","Month__","Year__","Date__","FieldSampling__","Habitat__","Site__","Core__","GPS__","image_url__","DepthCode__","DepthMin__","DepthMax__","DepthAvg__","metaG_ACE__","metaG_JGI_HiSeq__","metaG_JGI_NovaSeq__","FTIR__","FTICRMS__","EEMS__","ALD.cm__","WTD.cm_neg.is.below.sfc__","T, air (C)","T, soil (C)","Weather Conditions on Day of Coring","Conductivity (uS)","Redox Potential (ORP) (uncalibrated; relative values only)","O2 (%)","pH (porewater)","pH (peat)","BulkDensity","percentWater_wt","CH4.mM__","CO2.mM__","CH4.percent","CO2.percent","d13C_CH4__","d13C_CO2__","dD_CH4__","dD_H2O","d18O_H2O","D14C_DIC","DOC.mM__","TN.mM__","Acetate.uM__","Propionate.uM__","Butyrate.uM__","Formate.uM__","Sulfate.uM__","Phosphate.uM__","Nitrate.uM__","Ammonia.uM__","Ca.uM","Mg.uM","C.percent__","N.percent__","d13C_peat__","d15N_peat__","D14C_peat__","pool.DOM","pool.dD_CH4","UpdateDate__.DepthInfo","UpdateDate__.Biogeochemistry","Notes__.DepthInfo","Notes__.Biogeochemistry"
"f99c1d17-d69a-4070-aa92-f2c5243490ef","201307_S2_20-24",7,2013,"2013-07-25","2013-07","Bog","Sphagnum Autochamber Site","2","N 68 21.1975, E 19 02.8521",NA,"X0",20,24,22,"20130700_S2X",NA,"713 S-2-X0","X",NA,NA,"78","-7",NA,"8.7",NA,NA,NA,NA,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,"Notes (porewater): Have duplicates 2:15pm EK",NA
"7854405e-d661-4937-949b-2b888b15a3b3","201307_S2_30-34",7,2013,"2013-07-25","2013-07","Bog","Sphagnum Autochamber Site","2","N 68 21.1975, E 19 02.8521",NA,"X1",30,34,32,"20130700_S2Y",NA,NA,NA,NA,NA,"78","-7",NA,"7.4",NA,NA,NA,NA,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,"Notes (porewater): Have duplicates 2:20cm",NA
"cf27efc4-dfb6-4407-aefa-d9850bb0c976","201307_S2_40-44",7,2013,"2013-07-25","2013-07","Bog","Sphagnum Autochamber Site","2","N 68 21.1975, E 19 02.8521",NA,"X2",40,44,42,NA,NA,NA,NA,NA,NA,"78","-7",NA,"6.3",NA,NA,NA,NA,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,"Notes (porewater): Have duplicates 2:28 cm",NA
"c34b484e-b281-46d2-956a-b51938a52452","201307_S2_50-54",7,2013,"2013-07-25","2013-07","Bog","Sphagnum Autochamber Site","2","N 68 21.1975, E 19 02.8521",NA,"X3",50,54,52,NA,NA,NA,NA,NA,NA,"78","-7",NA,"5.4",NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,"Notes (porewater): Have duplicates 2:35EK",NA
"d83d5330-0c2e-47e2-a3ea-c24b567c213d","201307_S2_60-64",7,2013,"2013-07-25","2013-07","Bog","Sphagnum Autochamber Site","2","N 68 21.1975, E 19 02.8521",NA,"X4",60,64,62,NA,NA,NA,NA,NA,NA,"78","-7",NA,"4.3",NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,"Notes (porewater): Have duplicates 2:40 EK",NA
"ef865155-4164-4280-9ca1-df62b4c7ba0f","201307_S2_70-74",7,2013,"2013-07-25","2013-07","Bog","Sphagnum Autochamber Site","2","N 68 21.1975, E 19 02.8521",NA,"X5",70,74,72,NA,NA,NA,NA,NA,NA,"78","-7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,NA,NA
"aa19b5fd-1ea6-4c5f-a8ef-85532dc81f1b","201307_S2_80-84",7,2013,"2013-07-25","2013-07","Bog","Sphagnum Autochamber Site","2","N 68 21.1975, E 19 02.8521",NA,"X6",80,84,82,NA,NA,NA,NA,NA,NA,"78","-7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,"Notes (porewater): Air temp 2:58 28C",NA
"f8952099-00c9-4d8b-ae45-23170b460581","201307_S3_01-05",7,2013,"2013-07-25","2013-07","Bog","Sphagnum Autochamber Site","3","N 68 21.2017, E 19 02.8510",NA,"S",1,5,3,"20130700_S3S",NA,"713 S-3-S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,"Notes (coring): NOTE: For this sampling we had run out of liquid nitrogen",NA
"2eb279fa-7101-44b9-81e4-c2a68c6a804c","201307_S3_05-09",7,2013,"2013-07-25","2013-07","Bog","Sphagnum Autochamber Site","3","N 68 21.2017, E 19 02.8510",NA,"M",5,9,7,"20130700_S3M",NA,"713 S-3-M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,"Notes (coring): Core out: 20:33",NA
"fc2cccfa-b717-439d-804f-21d603309ec3","201307_S3_10-14",7,2013,"2013-07-25","2013-07","Bog","Sphagnum Autochamber Site","3","N 68 21.2017, E 19 02.8510",NA,"D",10,14,12,"20130700_S3D",NA,"713 S-3-D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,"Notes (coring): Core Length: 48cm",NA
"c483cc73-c162-40e6-93db-7602534d6c25","201307_S3_20-24",7,2013,"2013-07-25","2013-07","Bog","Sphagnum Autochamber Site","3","N 68 21.2017, E 19 02.8510",NA,"X0",20,24,22,"20130700_S3X",NA,"713 S-3-X0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,NA,NA
"a3c3c015-ad42-4389-a8d0-1789e70454b3","201307_S3_30-34",7,2013,"2013-07-25","2013-07","Bog","Sphagnum Autochamber Site","3","N 68 21.2017, E 19 02.8510",NA,"X1",30,34,32,"20130700_S3Y",NA,"713 S-3-X1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,NA,NA
"22b3bb9a-8bda-4d79-a7ea-db2af96e75b5","201307_S3_40-44",7,2013,"2013-07-25","2013-07","Bog","Sphagnum Autochamber Site","3","N 68 21.2017, E 19 02.8510",NA,"X2",40,44,42,"20130700_S3Z",NA,"713 S-3-X2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,"Notes (coring): Lowest Depth Sampled",NA
"3a6e89e8-89b3-4808-ad90-f30b08582b92","201307_S3_50-54",7,2013,"2013-07-25","2013-07","Bog","Sphagnum Autochamber Site","3","N 68 21.2017, E 19 02.8510",NA,"X3",50,54,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,NA,NA
"43eb2baf-d7d4-4e9a-8f31-33059b0f9279","201307_S3_60-64",7,2013,"2013-07-25","2013-07","Bog","Sphagnum Autochamber Site","3","N 68 21.2017, E 19 02.8510",NA,"X4",60,64,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,NA,NA
"3c7dcd1c-4a52-47d9-97db-6704d8caecc8","201307_S3_70-74",7,2013,"2013-07-25","2013-07","Bog","Sphagnum Autochamber Site","3","N 68 21.2017, E 19 02.8510",NA,"X5",70,74,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,NA,NA
"cd909535-c2cf-4c6e-8851-c9c040ca546b","201307_S3_80-84",7,2013,"2013-07-25","2013-07","Bog","Sphagnum Autochamber Site","3","N 68 21.2017, E 19 02.8510",NA,"X6",80,84,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,NA,NA
"62b95ebd-0867-4c12-a8a0-940c3a6649a3","201407_E1_01-05",7,2014,"2014-07-17","2014-07","Fen","Eriophorum Autochamber Site","1","N 68 21.1992, E 19 02.8063","['https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Eriophorum/E1/DSC01814.JPG']",NA,1,5,3,"20140700_E11",NA,"714 E1 1-5","X",NA,NA,"Below Detection (>100)","0",14,"16.7","overcast",NA,NA,NA,5.4,NA,NA,NA,0.19665465159617,1.43112285187917,NA,NA,-53.143,-11.9175,NA,NA,NA,NA,2.25194347693543,0.0562115351119335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,"Notes: Pore water taken at LS1026, N 68 21.1970 E 19 02.8078 but could not core there so moved location",NA
"4e51fadc-e6ed-4042-bf96-1b566a1f5c32","201407_E1_05-09",7,2014,"2014-07-17","2014-07","Fen","Eriophorum Autochamber Site","1","N 68 21.1992, E 19 02.8063","['https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Eriophorum/E1/DSC01814.JPG']",NA,5,9,7,"20140700_E12",NA,"714 E1 5-9","X",NA,"X","Below Detection (>100)","0",14,"16.9","overcast",NA,NA,NA,5.1,NA,NA,NA,0.33378188676672,4.33815422837622,NA,NA,-50.54,-13.2035,NA,NA,NA,NA,NA,0.0121610005336858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,"Notes: Pore water taken at LS1026, N 68 21.1970 E 19 02.8078 but could not core there so moved location",NA
"b9a8b2b5-95ba-4f5b-93d4-d4d2f427e9fb","201407_E1_10-14",7,2014,"2014-07-17","2014-07","Fen","Eriophorum Autochamber Site","1","N 68 21.1992, E 19 02.8063","['https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Eriophorum/E1/DSC01814.JPG']",NA,10,14,12,NA,NA,NA,"X",NA,"X","Below Detection (>100)","0",14,"16.9","overcast",NA,NA,NA,5.1,NA,NA,NA,0.305780523441004,4.11065598365765,NA,NA,-53.664,-12.385,NA,NA,NA,NA,NA,0.0227292524012242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,"Notes: Pore water taken at LS1026, N 68 21.1970 E 19 02.8078 but could not core there so moved location",NA
"0735295e-abf9-4f92-8673-201d5f12ddbc","201407_E1_20-24",7,2014,"2014-07-17","2014-07","Fen","Eriophorum Autochamber Site","1","N 68 21.1992, E 19 02.8063","['https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Eriophorum/E1/DSC01814.JPG']",NA,20,24,22,"20140700_E14",NA,"714 E1 20-24","X",NA,"X","Below Detection (>100)","0",14,"16.5","overcast",NA,NA,NA,5.1,NA,NA,NA,0.263738637321589,3.95803435810739,NA,NA,-54.2415,-12.3585,NA,NA,NA,NA,1.30840056929914,0.0248999868016271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,"Notes: Pore water taken at LS1026, N 68 21.1970 E 19 02.8078 but could not core there so moved location",NA
"e3124c34-4b0b-493f-943c-b0b8637aea63","201407_E1_30-34",7,2014,"2014-07-17","2014-07","Fen","Eriophorum Autochamber Site","1","N 68 21.1992, E 19 02.8063","['https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Eriophorum/E1/DSC01814.JPG']",NA,30,34,32,"20140700_E15",NA,"714 E1 30-34","X",NA,"X","Below Detection (>100)","0",14,"15.8","overcast",NA,NA,NA,5.3,NA,NA,NA,0.186159284358824,3.24788157447568,NA,NA,-53.8075,-11.7545,NA,NA,NA,NA,1.34505953302285,0.0172590731443345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,"Notes: Pore water taken at LS1026, N 68 21.1970 E 19 02.8078 but could not core there so moved location",NA
"582a9d09-21fd-4de1-9a20-6e9c5537b342","201407_E1_40-44",7,2014,"2014-07-17","2014-07","Fen","Eriophorum Autochamber Site","1","N 68 21.1992, E 19 02.8063","['https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Eriophorum/E1/DSC01814.JPG']",NA,40,44,42,NA,NA,NA,NA,NA,NA,"Below Detection (>100)","0",14,"14.8","overcast",NA,NA,NA,4.7,NA,NA,NA,0.239359785305147,3.84931032050027,NA,NA,-56.598,-12.048,NA,NA,NA,NA,1.67089977712468,0.0313324583005449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,"Notes: Pore water taken at LS1026, N 68 21.1970 E 19 02.8078 but could not core there so moved location",NA
"a19955f7-51cd-43b5-a1da-308ae49a297f","201407_E1_50-54",7,2014,"2014-07-17","2014-07","Fen","Eriophorum Autochamber Site","1","N 68 21.1992, E 19 02.8063","['https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Eriophorum/E1/DSC01814.JPG']",NA,50,54,52,NA,NA,NA,NA,NA,NA,"Below Detection (>100)","0",14,"14","overcast",NA,NA,NA,5.1,NA,NA,NA,0.413820042136291,4.58239010000628,NA,NA,-57.8885,-10.885,NA,NA,NA,NA,2.5504626040604,0.0424810489115565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,"Notes: Pore water taken at LS1026, N 68 21.1970 E 19 02.8078 but could not core there so moved location",NA
"8dd36ed8-8cc1-43ad-abbc-cbb43fec8d33","201407_E1_60-64",7,2014,"2014-07-17","2014-07","Fen","Eriophorum Autochamber Site","1","N 68 21.1992, E 19 02.8063","['https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Eriophorum/E1/DSC01814.JPG']",NA,60,64,62,NA,NA,NA,NA,NA,NA,"Below Detection (>100)","0",14,"13.3","overcast",NA,NA,NA,4.5,NA,NA,NA,0.62093120957909,4.65727570498477,NA,NA,-60.014,-7.6935,NA,NA,NA,NA,4.47596301204549,0.0729591107841883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,"Notes: Pore water taken at LS1026, N 68 21.1970 E 19 02.8078 but could not core there so moved location",NA
"19ba3d56-d7d9-48f0-92c2-7b210f554a05","201407_E1_70-74",7,2014,"2014-07-17","2014-07","Fen","Eriophorum Autochamber Site","1","N 68 21.1992, E 19 02.8063","['https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Eriophorum/E1/DSC01814.JPG']",NA,70,74,72,NA,NA,NA,NA,NA,NA,"Below Detection (>100)","0",14,NA,"overcast",NA,NA,NA,4.5,NA,NA,NA,0.53804761566457,3.60741684985113,NA,NA,-60.678,-5.234,NA,NA,NA,NA,3.63618233075671,0.0711226825032618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,"Notes: Pore water taken at LS1026, N 68 21.1970 E 19 02.8078 but could not core there so moved location",NA
"6f62a1b3-71ad-4893-b5a7-90215382dac8","201407_E1_80-84",7,2014,"2014-07-17","2014-07","Fen","Eriophorum Autochamber Site","1","N 68 21.1992, E 19 02.8063","['https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Eriophorum/E1/DSC01814.JPG']",NA,80,84,82,NA,NA,NA,NA,NA,NA,"Below Detection (>100)","0",14,NA,"overcast",NA,NA,NA,4.6,NA,NA,NA,0.345976274901465,2.25126896656788,NA,NA,-61.22,-4.098,NA,NA,NA,NA,3.32424815275743,0.0899742466495332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,"Notes: Pore water taken at LS1026, N 68 21.1970 E 19 02.8078 but could not core there so moved location",NA
"e126d71d-4a99-4be7-8b37-72ad3736d17d","201407_E1_90-94",7,2014,"2014-07-17","2014-07","Fen","Eriophorum Autochamber Site","1","N 68 21.1992, E 19 02.8063","['https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Eriophorum/E1/DSC01814.JPG']",NA,90,94,92,NA,NA,NA,NA,NA,NA,"Below Detection (>100)","0",14,NA,"overcast",NA,NA,NA,5,NA,NA,NA,0.251626977820272,2.12968772115617,NA,NA,-57.4315,-12.868,NA,NA,NA,NA,1.00642397196569,0.0208255943993861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,"Notes: Pore water taken at LS1026, N 68 21.1970 E 19 02.8078 but could not core there so moved location",NA
"23ce5142-c3cd-42ce-93e3-67ee42d65d26","201407_E2_01-05",7,2014,"2014-07-17","2014-07","Fen","Eriophorum Autochamber Site","2","N 68 21.1959, E 19 02.7992","['https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Eriophorum/E2/DSC01812.JPG']",NA,1,5,3,"20140700_E21",NA,"714 E2 1-5",NA,NA,NA,"Below Detection (>100)",NA,14,"14.8","overcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,NA,NA
"a5d8ba10-7a85-44eb-aad4-01dd0ce950f9","201407_E2_05-09",7,2014,"2014-07-17","2014-07","Fen","Eriophorum Autochamber Site","2","N 68 21.1959, E 19 02.7992","['https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Eriophorum/E2/DSC01812.JPG']",NA,5,9,7,"20140700_E22",NA,"714 E2 5-9",NA,NA,NA,"Below Detection (>100)",NA,14,"14.8","overcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,NA,NA
"eeaa38cb-9654-4998-af48-1c6303171ac6","201407_E2_10-14",7,2014,"2014-07-17","2014-07","Fen","Eriophorum Autochamber Site","2","N 68 21.1959, E 19 02.7992","['https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Eriophorum/E2/DSC01812.JPG']",NA,10,14,12,NA,NA,NA,NA,NA,NA,"Below Detection (>100)",NA,14,"13.8","overcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,NA,NA
"8aa0f203-c7de-44f7-ba9e-ff8d14fa1b17","201407_E2_20-24",7,2014,"2014-07-17","2014-07","Fen","Eriophorum Autochamber Site","2","N 68 21.1959, E 19 02.7992","['https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Eriophorum/E2/DSC01812.JPG']",NA,20,24,22,"20140700_E24",NA,"714 E2 20-24",NA,NA,NA,"Below Detection (>100)",NA,14,"12.6","overcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,NA,NA
"b461b510-55cb-48d4-8681-398769bc41b7","201407_E2_30-34",7,2014,"2014-07-17","2014-07","Fen","Eriophorum Autochamber Site","2","N 68 21.1959, E 19 02.7992","['https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Eriophorum/E2/DSC01812.JPG']",NA,30,34,32,NA,NA,NA,NA,NA,NA,"Below Detection (>100)",NA,14,"11.1","overcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,NA,NA
"7e21dd41-24f8-413c-b36f-3ea582b9a3f8","201407_E2_40-44",7,2014,"2014-07-17","2014-07","Fen","Eriophorum Autochamber Site","2","N 68 21.1959, E 19 02.7992","['https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Eriophorum/E2/DSC01812.JPG']",NA,40,44,42,NA,NA,NA,NA,NA,NA,"Below Detection (>100)",NA,14,"9.4","overcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,NA,NA
"2d947709-323c-4127-92ec-f7cd6252b8ae","201407_E2_50-54",7,2014,"2014-07-17","2014-07","Fen","Eriophorum Autochamber Site","2","N 68 21.1959, E 19 02.7992","['https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Eriophorum/E2/DSC01812.JPG']",NA,50,54,52,NA,NA,NA,NA,NA,NA,"Below Detection (>100)",NA,14,"8","overcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,NA,NA
"374230ef-a520-43d7-ad7d-489db67618df","201407_E2_60-64",7,2014,"2014-07-17","2014-07","Fen","Eriophorum Autochamber Site","2","N 68 21.1959, E 19 02.7992","['https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Eriophorum/E2/DSC01812.JPG']",NA,60,64,62,NA,NA,NA,NA,NA,NA,"Below Detection (>100)",NA,14,"5.8","overcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,NA,NA
"2e1ffb50-ebc6-4f22-b751-16f37c7b340f","201407_E2_70-74",7,2014,"2014-07-17","2014-07","Fen","Eriophorum Autochamber Site","2","N 68 21.1959, E 19 02.7992","['https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Eriophorum/E2/DSC01812.JPG']",NA,70,74,72,NA,NA,NA,NA,NA,NA,"Below Detection (>100)",NA,14,NA,"overcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,NA,NA
"bc964892-fea4-4bdd-8a88-54b09aa54e07","201407_E2_80-84",7,2014,"2014-07-17","2014-07","Fen","Eriophorum Autochamber Site","2","N 68 21.1959, E 19 02.7992","['https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Eriophorum/E2/DSC01812.JPG']",NA,80,84,82,NA,NA,NA,NA,NA,NA,"Below Detection (>100)",NA,14,NA,"overcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,NA,NA
"d3ebc158-58e7-4e57-bf6c-e802f6886bfe","201407_E2_90-94",7,2014,"2014-07-17","2014-07","Fen","Eriophorum Autochamber Site","2","N 68 21.1959, E 19 02.7992","['https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Eriophorum/E2/DSC01812.JPG']",NA,90,94,92,NA,NA,NA,NA,NA,NA,"Below Detection (>100)",NA,14,NA,"overcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,NA,NA
"296306f8-4150-42c9-9531-04aa97573313","201407_E3_01-05",7,2014,"2014-07-17","2014-07","Fen","Eriophorum Autochamber Site","3","No Sample",NA,NA,1,5,3,NA,NA,NA,NA,NA,NA,"Below Detection (>100)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,"Notes: several attempts with wardeN/Aar failed (core slid out) so this was left for another attempt at a later date",NA
