pathway,SampleID__,genome,subpathway,tpm
lactose_degradation,MainAutochamber.201207_S_1_1to4,20111000_S2S_6,lactose_degradation-all,2.397452010390397
sulfur_redox,MainAutochamber.201207_S_1_1to4,20111000_S2S_6,sulfur_redox-assimilatory_sulfate_reduction,2.062940740863544
xylose_degradation,MainAutochamber.201207_S_1_1to4,20111000_S2S_6,xylose_degradation-isomerase_pathway,6.40625299476391
galactose_degradation,MainAutochamber.201207_S_1_1to4,20111000_S2S_7,galactose_degradation-all,1.0958805694648908
glycerol_degradation,MainAutochamber.201207_S_1_1to4,20111000_S3S_4,glycerol_degradation-glycerol,2.188873443094564
sulfur_redox,MainAutochamber.201207_S_1_1to4,20111000_S3S_4,sulfur_redox-assimilatory_sulfate_reduction,1.869981045710874
urea_degradation,MainAutochamber.201207_S_1_1to4,20111000_S3S_4,urea_degradation-all,5.8498413496787824
ethanol_fermentation,MainAutochamber.201207_S_1_1to4,20111000_S3S_5,ethanol_fermentation-all,0.2398029652581949
xylose_degradation,MainAutochamber.201207_S_1_1to4,20120500_P17_2,xylose_degradation-isomerase_pathway,1.6351918733354076
acetoclastic_methanogenesis,MainAutochamber.201207_S_1_1to4,20120600_E2D_39,acetoclastic_methanogenesis-all,1.3856400047986426
lactate_fermentation,MainAutochamber.201207_S_1_1to4,20120600_E3D_38,lactate_fermentation-all,1.7561891578316853
lactose_degradation,MainAutochamber.201207_S_1_1to4,20120600_E3D_38,lactose_degradation-all,2.0460036247645004
glycerol_degradation,MainAutochamber.201207_S_1_1to4,20120600_P2M_9,glycerol_degradation-glycerol,0.5483019614880443
galactose_degradation,MainAutochamber.201207_S_1_1to4,20120600_S1D_7,galactose_degradation-all,2.2981742820105575
lactose_degradation,MainAutochamber.201207_S_1_1to4,20120600_S1D_7,lactose_degradation-all,2.9667052559085256
butanoate_fermentation,MainAutochamber.201207_S_1_1to4,20120600_S1S_4,butanoate_fermentation-acetyl_coa_pathway,1.472880701578875
acetogenesis,MainAutochamber.201207_S_1_1to4,20120600_S2D_6,acetogenesis-simple,0.4569183012400369
butanoate_fermentation,MainAutochamber.201207_S_1_1to4,20120600_S2M_11,butanoate_fermentation-acetyl_coa_pathway,2.613779405428741
butanoate_fermentation,MainAutochamber.201207_S_1_1to4,20120600_S3D_7,butanoate_fermentation-acetyl_coa_pathway,0.3513864093292669
ethanol_fermentation,MainAutochamber.201207_S_1_1to4,20120600_S3M_3,ethanol_fermentation-all,0.4033455048084107
galactose_degradation,MainAutochamber.201207_S_1_1to4,20120600_S3M_3,galactose_degradation-all,3.590824805422422
hydrogenotrophic_methanogenesis,MainAutochamber.201207_S_1_1to4,20120700_P3D_99,hydrogenotrophic_methanogenesis-all,0.8215255237634892
methylotrophic_methanogenesis,MainAutochamber.201207_S_1_1to4,20120700_P3D_99,methylotrophic_methanogenesis-h2_indep,0.8215255237634892
acetogenesis,MainAutochamber.201207_S_1_1to4,20120700_S1D_108,acetogenesis-simple,0.7691458070873954
acetogenesis,MainAutochamber.201207_S_1_1to4,20120700_S1D_113,acetogenesis-simple,0.45206937232891814
lactose_degradation,MainAutochamber.201207_S_1_1to4,20120700_S1D_19,lactose_degradation-all,1.7269801905496611
acetogenesis,MainAutochamber.201207_S_1_1to4,20120700_S1D_25,acetogenesis-simple,0.4645847156903731
butanoate_fermentation,MainAutochamber.201207_S_1_1to4,20120700_S1D_25,butanoate_fermentation-acetyl_coa_pathway,0.23229235784518656
ethanol_fermentation,MainAutochamber.201207_S_1_1to4,20120700_S1D_25,ethanol_fermentation-all,0.3484385367677798
acetogenesis,MainAutochamber.201207_S_1_1to4,20120700_S1D_27,acetogenesis-simple,0.3332039597490522
ethanol_fermentation,MainAutochamber.201207_S_1_1to4,20120700_S1D_27,ethanol_fermentation-all,0.2499029698117891
lactose_degradation,MainAutochamber.201207_S_1_1to4,20120700_S1D_28,lactose_degradation-all,1.6289775342851065
butanoate_fermentation,MainAutochamber.201207_S_1_1to4,20120700_S1D_41,butanoate_fermentation-acetyl_coa_pathway,0.0786626393612109
sulfur_redox,MainAutochamber.201207_S_1_1to4,20120700_S1D_41,sulfur_redox-dissimilatory_sulfate_reduction,0.9168625514949084
sulfur_redox,MainAutochamber.201207_S_1_1to4,20120700_S1D_48,sulfur_redox-assimilatory_sulfate_reduction,0.4921075069042578
acetogenesis,MainAutochamber.201207_S_1_1to4,20120700_S1D_49,acetogenesis-simple,0.45805209355080617
lactose_degradation,MainAutochamber.201207_S_1_1to4,20120700_S1D_49,lactose_degradation-all,2.4008019411976504
xylose_degradation,MainAutochamber.201207_S_1_1to4,20120700_S1D_49,xylose_degradation-isomerase_pathway,1.8793607955981608
acetogenesis,MainAutochamber.201207_S_1_1to4,20120700_S1D_5,acetogenesis-simple,0.456541616737778
ethanol_fermentation,MainAutochamber.201207_S_1_1to4,20120700_S1D_5,ethanol_fermentation-all,1.861012193639964
glycerol_degradation,MainAutochamber.201207_S_1_1to4,20120700_S1D_5,glycerol_degradation-glycerol,2.089754645671414
sucrose_degradation,MainAutochamber.201207_S_1_1to4,20120700_S1D_5,sucrose_degradation-all,3.5960063707982126
lactose_degradation,MainAutochamber.201207_S_1_1to4,20120700_S1D_51,lactose_degradation-all,3.8457290354369777
propionate_fermentation,MainAutochamber.201207_S_1_1to4,20120700_S1D_51,propionate_fermentation-succinate_pathway,0.8224529422320664
acetogenesis,MainAutochamber.201207_S_1_1to4,20120700_S1D_55,acetogenesis-simple,1.421723919345763
galactose_degradation,MainAutochamber.201207_S_1_1to4,20120700_S1D_55,galactose_degradation-all,1.2038803937020102
propionate_fermentation,MainAutochamber.201207_S_1_1to4,20120700_S1D_55,propionate_fermentation-succinate_pathway,2.492032414963161
butanoate_fermentation,MainAutochamber.201207_S_1_1to4,20120700_S1D_57,butanoate_fermentation-acetyl_coa_pathway,0.5526796218592064
glycerol_degradation,MainAutochamber.201207_S_1_1to4,20120700_S1D_57,glycerol_degradation-glycerol,2.5950299552350145
glycerol_degradation,MainAutochamber.201207_S_1_1to4,20120700_S1D_57,glycerol_degradation-glycerone,1.9942868337067805
propionate_fermentation,MainAutochamber.201207_S_1_1to4,20120700_S1D_57,propionate_fermentation-succinate_pathway,0.5817069129232403
acetogenesis,MainAutochamber.201207_S_1_1to4,20120700_S1D_59,acetogenesis-simple,7.797914798657731
hydrogenotrophic_methanogenesis,MainAutochamber.201207_S_1_1to4,20120700_S1D_59,hydrogenotrophic_methanogenesis-all,9.72723672446211
methylotrophic_methanogenesis,MainAutochamber.201207_S_1_1to4,20120700_S1D_59,methylotrophic_methanogenesis-h2_indep,9.72086508327579
sulfur_redox,MainAutochamber.201207_S_1_1to4,20120700_S1D_63,sulfur_redox-assimilatory_sulfate_reduction,0.49563094967445526
sulfur_redox,MainAutochamber.201207_S_1_1to4,20120700_S1D_63,sulfur_redox-dissimilatory_sulfate_reduction,0.660841266232607
galactose_degradation,MainAutochamber.201207_S_1_1to4,20120700_S1D_64,galactose_degradation-all,2.679604747272216
sucrose_degradation,MainAutochamber.201207_S_1_1to4,20120700_S1D_64,sucrose_degradation-all,2.7460412286095437
sulfur_redox,MainAutochamber.201207_S_1_1to4,20120700_S1D_66,sulfur_redox-assimilatory_sulfate_reduction,1.8216611220490944
propionate_fermentation,MainAutochamber.201207_S_1_1to4,20120700_S1D_79,propionate_fermentation-succinate_pathway,2.241036344391332
Wood_Ljungdahl,MainAutochamber.201207_S_1_1to4,20120700_S1D_97,Wood_Ljungdahl-acetogen,0.8002827123410268
butanoate_fermentation,MainAutochamber.201207_S_1_1to4,20120700_S1D_97,butanoate_fermentation-acetyl_coa_pathway,0.17614026116505235
xylose_degradation,MainAutochamber.201207_S_1_1to4,20120700_S1D_98,xylose_degradation-isomerase_pathway,1.8922038078687633
glycerol_degradation,MainAutochamber.201207_S_1_1to4,20120700_S1S_1,glycerol_degradation-glycerone,1.350695075860792
butanoate_fermentation,MainAutochamber.201207_S_1_1to4,20120700_S1S_11,butanoate_fermentation-acetyl_coa_pathway,1.1935021144459583
fructose_degradation,MainAutochamber.201207_S_1_1to4,20120700_S1S_6,fructose_degradation-all,16.025931929023546
galactose_degradation,MainAutochamber.201207_S_1_1to4,20120700_S1S_6,galactose_degradation-all,7.562213418889287
sulfur_redox,MainAutochamber.201207_S_1_1to4,20120700_S1S_6,sulfur_redox-assimilatory_sulfate_reduction,2.213172659825188
xylose_degradation,MainAutochamber.201207_S_1_1to4,20120700_S1S_6,xylose_degradation-xylonate_hydratase_pathway,1.308153498668326
acetogenesis,MainAutochamber.201207_S_1_1to4,20120700_S3X_7,acetogenesis-simple,3.5394708753118707
galactose_degradation,MainAutochamber.201207_S_1_1to4,20120700_S3X_7,galactose_degradation-all,1.6056909890226554
glycerol_degradation,MainAutochamber.201207_S_1_1to4,20120700_S3X_7,glycerol_degradation-glycerol,3.3250722033303703
lactose_degradation,MainAutochamber.201207_S_1_1to4,20120700_S3X_7,lactose_degradation-all,2.942187030653083
butanoate_fermentation,MainAutochamber.201207_S_1_1to4,20120800_E1D_14,butanoate_fermentation-acetyl_coa_pathway,0.5614747681179412
glycerol_degradation,MainAutochamber.201207_S_1_1to4,20120800_E1D_14,glycerol_degradation-glycerol,0.3522805223301048
acetogenesis,MainAutochamber.201207_S_1_1to4,20120800_E3S_15,acetogenesis-simple,0.4669350599518758
acetogenesis,MainAutochamber.201207_S_1_1to4,20130700_S2M_1,acetogenesis-simple,0.368497574770841
butanoate_fermentation,MainAutochamber.201207_S_1_1to4,20130700_S2M_1,butanoate_fermentation-acetyl_coa_pathway,0.1842487873854205
ethanol_fermentation,MainAutochamber.201207_S_1_1to4,20130700_S2M_1,ethanol_fermentation-all,2.87224027999809
lactose_degradation,MainAutochamber.201207_S_1_1to4,20130700_S2S_12,lactose_degradation-all,1.8562625064902505
sulfur_redox,MainAutochamber.201207_S_1_1to4,20130700_S2S_8,sulfur_redox-assimilatory_sulfate_reduction,1.854190784942828
glycerol_degradation,MainAutochamber.201207_S_1_1to4,20130700_S3M_11,glycerol_degradation-glycerol,0.5483019614880443
propionate_fermentation,MainAutochamber.201207_S_1_1to4,20130700_S3M_3,propionate_fermentation-succinate_pathway,1.3312138968820306
acetogenesis,MainAutochamber.201207_S_1_1to4,20140700_E14_1,acetogenesis-simple,0.5732763779533383
hydrogenotrophic_methanogenesis,MainAutochamber.201207_S_1_1to4,20140700_E14_1,hydrogenotrophic_methanogenesis-all,0.04170067628787084
acetogenesis,MainAutochamber.201207_S_1_1to4,20140700_E14_2,acetogenesis-simple,0.4669350599518758
xylose_degradation,MainAutochamber.201207_S_1_1to4,20140700_E14_2,xylose_degradation-isomerase_pathway,0.8424720807853824
glycerol_degradation,MainAutochamber.201207_S_1_1to4,20140700_E22_12,glycerol_degradation-glycerone,0.8290194327888094
xylose_degradation,MainAutochamber.201207_S_1_1to4,20140700_S11_5,xylose_degradation-isomerase_pathway,2.1190751827918035
ethanol_fermentation,MainAutochamber.201207_S_1_1to4,20140700_S12_15,ethanol_fermentation-all,1.4833526279542628
acetogenesis,MainAutochamber.201207_S_1_1to4,20140700_S21_13,acetogenesis-simple,0.887475931254687
ethanol_fermentation,MainAutochamber.201207_S_1_1to4,20140700_S21_17,ethanol_fermentation-all,2.5095996122489037
galacturonic_acid_degradation,MainAutochamber.201207_S_1_1to4,20140700_S22_6,galacturonic_acid_degradation-all,1.4702256135475875
acetogenesis,MainAutochamber.201207_S_1_1to4,20140700_S22_7,acetogenesis-simple,1.033180934893516
ethanol_fermentation,MainAutochamber.201207_S_1_1to4,20140700_S22_7,ethanol_fermentation-all,0.7748857011701371
lactose_degradation,MainAutochamber.201207_S_1_1to4,20140700_S22_7,lactose_degradation-all,1.8900511300441112
butanoate_fermentation,MainAutochamber.201207_S_1_1to4,20140700_S31_6,butanoate_fermentation-acetyl_coa_pathway,0.3888939474037392
galactose_degradation,MainAutochamber.201207_S_1_1to4,20150700_E14_4,galactose_degradation-all,1.2979335494599795
acetogenesis,MainAutochamber.201207_S_1_1to4,20150700_E15_22,acetogenesis-simple,1.1883797877745166
acetogenesis,MainAutochamber.201207_S_1_1to4,20150700_S21_10,acetogenesis-simple,0.7874708239995057
acetogenesis,MainAutochamber.201207_S_1_1to4,20150700_S21_9,acetogenesis-simple,0.8870933906738797
glycerol_degradation,MainAutochamber.201207_S_1_1to4,20150700_S23_3,glycerol_degradation-glycerol,2.7744738532210658
glycerol_degradation,MainAutochamber.201207_S_1_1to4,20150700_S23_3,glycerol_degradation-glycerone,0.8290194327888094
acetogenesis,MainAutochamber.201207_S_1_1to4,20160700_E21_11,acetogenesis-simple,0.34525248198436703
hydrogenotrophic_methanogenesis,MainAutochamber.201207_S_1_1to4,20160700_E25_7,hydrogenotrophic_methanogenesis-all,0.154861571896791
butanoate_fermentation,MainAutochamber.201207_S_1_1to4,20170700_E11_3,butanoate_fermentation-acetyl_coa_pathway,0.6769987544045533
acetogenesis,MainAutochamber.201207_S_1_1to4,20170700_S24_14,acetogenesis-simple,0.4439843574397041
galactose_degradation,MainAutochamber.201207_S_1_1to4,20170700_S24_14,galactose_degradation-all,1.1046242974127487
glycerol_degradation,MainAutochamber.201207_S_1_1to4,20170700_S24_14,glycerol_degradation-glycerol,2.206314665748704
lactose_degradation,MainAutochamber.201207_S_1_1to4,20170700_S24_14,lactose_degradation-all,2.1354176649213037
lactose_degradation,MainAutochamber.201207_S_1_1to4,20170700_S24_4,lactose_degradation-all,2.006467322836684
galactose_degradation,MainAutochamber.201207_S_1_1to4,20170700_S25_13,galactose_degradation-all,1.2288128278911052
propionate_fermentation,MainAutochamber.201207_S_1_1to4,20170700_S25_13,propionate_fermentation-succinate_pathway,0.3799988433917599
galactose_degradation,MainAutochamber.201207_S_1_1to4,20170700_S25_38,galactose_degradation-all,1.31021683226244
galactose_degradation,MainAutochamber.201207_S_1_1to4,20170700_S34_29,galactose_degradation-all,1.2038803937020102
ethanol_fermentation,MainAutochamber.201207_S_1_1to4,3300022861_2,ethanol_fermentation-all,2.5095996122489037
acetogenesis,MainAutochamber.201207_S_1_1to4,3300023248_5,acetogenesis-simple,0.22366113937921028
ethanol_fermentation,MainAutochamber.201207_S_1_1to4,3300023248_5,ethanol_fermentation-all,1.4038730444962932
acetogenesis,MainAutochamber.201207_S_1_1to4,3300026366_1,acetogenesis-simple,0.4733204966691664
butanoate_fermentation,MainAutochamber.201207_S_1_1to4,3300026366_1,butanoate_fermentation-acetyl_coa_pathway,0.2366602483345832
ethanol_fermentation,MainAutochamber.201207_S_1_1to4,3300026366_1,ethanol_fermentation-all,0.3549903725018748
glycerol_degradation,MainAutochamber.201207_S_1_1to4,3300029985_7,glycerol_degradation-glycerol,0.5571277475884554
acetogenesis,MainAutochamber.201207_S_1_1to4,3300036929_5,acetogenesis-simple,0.39219899511538586
hydrogenotrophic_methanogenesis,MainAutochamber.201207_S_1_1to4,3300037062_11,hydrogenotrophic_methanogenesis-all,0.15804365899056066
Wood_Ljungdahl,MainAutochamber.201207_S_1_1to4,3300037104_19,Wood_Ljungdahl-methanogen,1.153718710631093
acetoclastic_methanogenesis,MainAutochamber.201207_S_1_1to4,3300037104_19,acetoclastic_methanogenesis-all,5.005494627529419
acetogenesis,MainAutochamber.201207_S_1_1to4,3300037141_6,acetogenesis-simple,0.4145097163944047
butanoate_fermentation,MainAutochamber.201207_S_1_1to4,3300037141_6,butanoate_fermentation-acetyl_coa_pathway,0.5441070364836529
ethanol_fermentation,MainAutochamber.201207_S_1_1to4,3300037141_6,ethanol_fermentation-all,0.31088228729580353
butanoate_fermentation,MainAutochamber.201207_S_1_1to4,3300037262_8,butanoate_fermentation-acetyl_coa_pathway,0.15400027283173656
acetogenesis,MainAutochamber.201207_S_1_1to4,Bog.Labelled.R1.T1.F1.JGI.BFC.metaspades_bin.122_90.43_7.26,acetogenesis-simple,0.4487722699375403
galactose_degradation,MainAutochamber.201207_S_1_1to4,Bog.Labelled.R1.T1.F1.JGI.BFC.metaspades_bin.122_90.43_7.26,galactose_degradation-all,1.2586022297793744
acetogenesis,MainAutochamber.201207_S_1_1to4,Bog.Labelled.R1.T2.F2.trimmomatic.metaspades_bin.89_90.44_1.43,acetogenesis-simple,0.7145501640277517
lactose_degradation,MainAutochamber.201207_S_1_1to4,Bog.Labelled.R1.T2.F2.trimmomatic.metaspades_bin.89_90.44_1.43,lactose_degradation-all,2.5263121160487403
sucrose_degradation,MainAutochamber.201207_S_1_1to4,Bog.Labelled.R1.T2.F2.trimmomatic.metaspades_bin.89_90.44_1.43,sucrose_degradation-all,2.023574839596558
xylose_degradation,MainAutochamber.201207_S_1_1to4,Bog.Labelled.R1.T2.F2.trimmomatic.metaspades_bin.89_90.44_1.43,xylose_degradation-isomerase_pathway,6.414497850613027
acetogenesis,MainAutochamber.201207_S_1_1to4,Bog.Labelled.R1.T2.F3.JGI.BFC.metaspades_bin.24_99.14_0.86,acetogenesis-simple,1.6481695866158474
galactose_degradation,MainAutochamber.201207_S_1_1to4,Bog.Labelled.R1.T2.F3.JGI.BFC.metaspades_bin.24_99.14_0.86,galactose_degradation-all,1.0788019112394636
galacturonic_acid_degradation,MainAutochamber.201207_S_1_1to4,Bog.Labelled.R1.T2.F3.JGI.BFC.metaspades_bin.24_99.14_0.86,galacturonic_acid_degradation-all,1.6530894958296258
lactate_fermentation,MainAutochamber.201207_S_1_1to4,Bog.Labelled.R1.T2.F3.JGI.BFC.metaspades_bin.24_99.14_0.86,lactate_fermentation-all,1.7180506135561262
lactose_degradation,MainAutochamber.201207_S_1_1to4,Bog.Labelled.R1.T3.F3.JGI.BFC.metaspades_bin.108_95.64_2.59,lactose_degradation-all,1.9684300276170312
propionate_fermentation,MainAutochamber.201207_S_1_1to4,Bog.Labelled.R1.T3.F3.trimmomatic.metaspades_bin.35_75.21_2.71,propionate_fermentation-succinate_pathway,0.2904466684106248
galactose_degradation,MainAutochamber.201207_S_1_1to4,Bog.Labelled.R1.T3.F3.trimmomatic.metaspades_bin.91_72.76_1.72,galactose_degradation-all,1.070460659348437
acetogenesis,MainAutochamber.201207_S_1_1to4,Bog.Labelled.R2.T2.F1.trimmomatic.metaspades_bin.69_84.77_5.37,acetogenesis-simple,4.560434944777216
acetogenesis,MainAutochamber.201207_S_1_1to4,Bog.Labelled.R2.T2.F2.JGI.BFC.metaspades_bin.30_90.30_1.69,acetogenesis-simple,0.18900511300441117
ethanol_fermentation,MainAutochamber.201207_S_1_1to4,Bog.Labelled.R2.T2.F2.JGI.BFC.metaspades_bin.30_90.30_1.69,ethanol_fermentation-all,0.14175383475330838
galactose_degradation,MainAutochamber.201207_S_1_1to4,Bog.Labelled.R2.T2.F2.JGI.BFC.metaspades_bin.30_90.30_1.69,galactose_degradation-all,0.6489667747299899
acetogenesis,MainAutochamber.201207_S_1_1to4,Bog.None.R1.T0.trimmomatic.megahit_bin.149_91.22_4.05,acetogenesis-simple,0.9153470762031812
sulfur_redox,MainAutochamber.201207_S_1_1to4,Bog.None.R1.T0.trimmomatic.megahit_bin.149_91.22_4.05,sulfur_redox-assimilatory_sulfate_reduction,3.691899874019498
ethanol_fermentation,MainAutochamber.201207_S_1_1to4,Bog.None.R1.T0.trimmomatic.megahit_bin.18_85.86_3.07,ethanol_fermentation-all,0.12662766336194925
lactate_fermentation,MainAutochamber.201207_S_1_1to4,Bog.None.R1.T0.trimmomatic.megahit_bin.18_85.86_3.07,lactate_fermentation-all,1.8019034092286053
xylose_degradation,MainAutochamber.201207_S_1_1to4,Bog.None.R1.T0.trimmomatic.megahit_bin.18_85.86_3.07,xylose_degradation-xylonate_hydratase_pathway,1.2342904482234578
sulfur_redox,MainAutochamber.201207_S_1_1to4,Bog.None.R1.T0.trimmomatic.megahit_bin.233_80.97_3.18,sulfur_redox-assimilatory_sulfate_reduction,0.5244175957414059
acetogenesis,MainAutochamber.201207_S_1_1to4,Bog.None.R1.T0.trimmomatic.megahit_bin.240_81.43_2.70,acetogenesis-simple,1.3130801255639708
glycerol_degradation,MainAutochamber.201207_S_1_1to4,Bog.None.R1.T0.trimmomatic.megahit_bin.289_96.76_2.78,glycerol_degradation-glycerol,1.052823157990351
lactose_degradation,MainAutochamber.201207_S_1_1to4,Bog.None.R1.T0.trimmomatic.megahit_bin.289_96.76_2.78,lactose_degradation-all,1.750637453433903
galacturonic_acid_degradation,MainAutochamber.201207_S_1_1to4,Bog.None.R2.T0.JGI.BFC.metaspades_bin.260_94.67_5.63,galacturonic_acid_degradation-all,0.8163906355325672
acetogenesis,MainAutochamber.201207_S_1_1to4,Bog.None.R2.T0.JGI.BFC.metaspades_bin.27_84.99_8.62,acetogenesis-simple,0.456541616737778
acetogenesis,MainAutochamber.201207_S_1_1to4,Bog.None.R2.T0.JGI.BFC.metaspades_bin.304_97.97_7.51,acetogenesis-simple,4.5076791968199945
fructose_degradation,MainAutochamber.201207_S_1_1to4,Bog.None.R2.T0.JGI.BFC.metaspades_bin.304_97.97_7.51,fructose_degradation-all,15.923529808071317
glycerol_degradation,MainAutochamber.201207_S_1_1to4,Bog.None.R2.T0.JGI.BFC.metaspades_bin.304_97.97_7.51,glycerol_degradation-glycerol,4.326445164866599
glycerol_degradation,MainAutochamber.201207_S_1_1to4,Bog.None.R2.T0.JGI.BFC.metaspades_bin.304_97.97_7.51,glycerol_degradation-glycerone,6.489667747299898
